antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'mépris / haine=1', 'INTENTION=ATK'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG', 'TARGET=victim'})",0.3597560975609756,0.36585365853658536,0.2682926829268293,0.7457627118644068,2.0384180790960453,1.0,0.13667459845330163,2.494308943089431,0.7956709956709956,0.5866666666666668,0.5990873533246415,0.7395480225988701
"frozenset({'SENTIMENT=NEG', 'mépris / haine=1', 'INTENTION=ATK'})","frozenset({'HATE=OAG', 'TARGET=victim'})",0.3597560975609756,0.36585365853658536,0.2682926829268293,0.7457627118644068,2.0384180790960453,1.0,0.13667459845330163,2.494308943089431,0.7956709956709956,0.5866666666666668,0.5990873533246415,0.7395480225988701
"frozenset({'SENTIMENT=NEG', 'VERBAL_ABUSE=OTH', 'ROLE=bully_support'})",frozenset({'INTENTION=ATK'}),0.15853658536585366,0.39634146341463417,0.12804878048780488,0.8076923076923077,2.037869822485207,1.0,0.06521415823914337,3.1390243902439026,0.6052449965493444,0.3,0.6814296814296814,0.5653846153846154
"frozenset({'VERBAL_ABUSE=OTH', 'ROLE=bully_support'})",frozenset({'INTENTION=ATK'}),0.15853658536585366,0.39634146341463417,0.12804878048780488,0.8076923076923077,2.037869822485207,1.0,0.06521415823914337,3.1390243902439026,0.6052449965493444,0.3,0.6814296814296814,0.5653846153846154
"frozenset({'VERBAL_ABUSE=OTH', 'HATE=OAG', 'TARGET=victim'})","frozenset({'SENTIMENT=NEG', 'INTENTION=ATK'})",0.15853658536585366,0.39634146341463417,0.12804878048780488,0.8076923076923077,2.037869822485207,1.0,0.06521415823914337,3.1390243902439026,0.6052449965493444,0.3,0.6814296814296814,0.5653846153846154
"frozenset({'VERBAL_ABUSE=OTH', 'HATE=OAG', 'TARGET=victim'})",frozenset({'INTENTION=ATK'}),0.15853658536585366,0.39634146341463417,0.12804878048780488,0.8076923076923077,2.037869822485207,1.0,0.06521415823914337,3.1390243902439026,0.6052449965493444,0.3,0.6814296814296814,0.5653846153846154
"frozenset({'ROLE=bully_support', 'text_long', 'mépris / haine=1'})",frozenset({'INTENTION=ATK'}),0.15853658536585366,0.39634146341463417,0.12804878048780488,0.8076923076923077,2.037869822485207,1.0,0.06521415823914337,3.1390243902439026,0.6052449965493444,0.3,0.6814296814296814,0.5653846153846154
"frozenset({'ROLE=bully_support', 'text_long', 'mépris / haine=1'})","frozenset({'SENTIMENT=NEG', 'INTENTION=ATK'})",0.15853658536585366,0.39634146341463417,0.12804878048780488,0.8076923076923077,2.037869822485207,1.0,0.06521415823914337,3.1390243902439026,0.6052449965493444,0.3,0.6814296814296814,0.5653846153846154
"frozenset({'VERBAL_ABUSE=OTH', 'ROLE=bully_support'})","frozenset({'SENTIMENT=NEG', 'INTENTION=ATK'})",0.15853658536585366,0.39634146341463417,0.12804878048780488,0.8076923076923077,2.037869822485207,1.0,0.06521415823914337,3.1390243902439026,0.6052449965493444,0.3,0.6814296814296814,0.5653846153846154
"frozenset({'SENTIMENT=NEG', 'VERBAL_ABUSE=OTH', 'HATE=OAG', 'TARGET=victim'})",frozenset({'INTENTION=ATK'}),0.15853658536585366,0.39634146341463417,0.12804878048780488,0.8076923076923077,2.037869822485207,1.0,0.06521415823914337,3.1390243902439026,0.6052449965493444,0.3,0.6814296814296814,0.5653846153846154
"frozenset({'SENTIMENT=NEG', 'ROLE=bully_support'})","frozenset({'HATE=OAG', 'INTENTION=ATK'})",0.3353658536585366,0.36585365853658536,0.25,0.7454545454545454,2.0375757575757576,1.0,0.1273051754907793,2.491289198606271,0.7661669277243232,0.5540540540540541,0.5986013986013985,0.7143939393939394
"frozenset({'HATE=OAG', 'INTENTION=ATK'})","frozenset({'SENTIMENT=NEG', 'ROLE=bully_support'})",0.36585365853658536,0.3353658536585366,0.25,0.6833333333333333,2.0375757575757576,1.0,0.1273051754907793,2.0988446726572527,0.8030018761726079,0.5540540540540541,0.5235474006116209,0.7143939393939394
"frozenset({'ROLE=bully_support', 'mépris / haine=1', 'insulte=1'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG', 'TARGET=victim', 'INTENTION=ATK'})",0.14634146341463414,0.2865853658536585,0.08536585365853659,0.5833333333333335,2.0354609929078022,1.0,0.043426531826293885,1.7121951219512201,0.5959183673469389,0.24561403508771937,0.41595441595441623,0.4406028368794327
"frozenset({'ROLE=bully_support', 'insulte=1'})","frozenset({'HATE=OAG', 'TARGET=victim', 'INTENTION=ATK'})",0.14634146341463414,0.2865853658536585,0.08536585365853659,0.5833333333333335,2.0354609929078022,1.0,0.043426531826293885,1.7121951219512201,0.5959183673469389,0.24561403508771937,0.41595441595441623,0.4406028368794327
"frozenset({'ROLE=bully_support', 'insulte=1'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG', 'TARGET=victim', 'INTENTION=ATK'})",0.14634146341463414,0.2865853658536585,0.08536585365853659,0.5833333333333335,2.0354609929078022,1.0,0.043426531826293885,1.7121951219512201,0.5959183673469389,0.24561403508771937,0.41595441595441623,0.4406028368794327
"frozenset({'ROLE=bully_support', 'mépris / haine=1', 'insulte=1'})","frozenset({'HATE=OAG', 'TARGET=victim', 'INTENTION=ATK'})",0.14634146341463414,0.2865853658536585,0.08536585365853659,0.5833333333333335,2.0354609929078022,1.0,0.043426531826293885,1.7121951219512201,0.5959183673469389,0.24561403508771937,0.41595441595441623,0.4406028368794327
"frozenset({'SENTIMENT=NEG', 'text_long', 'INTENTION=ATK'})","frozenset({'HATE=OAG', 'mépris / haine=1', 'ROLE=bully_support'})",0.21951219512195122,0.2865853658536585,0.12804878048780488,0.5833333333333334,2.035460992907802,1.0,0.06513979773944081,1.7121951219512195,0.6517857142857143,0.33870967741935487,0.41595441595441607,0.5150709219858156
"frozenset({'text_long', 'INTENTION=ATK'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG', 'mépris / haine=1', 'ROLE=bully_support'})",0.21951219512195122,0.2865853658536585,0.12804878048780488,0.5833333333333334,2.035460992907802,1.0,0.06513979773944081,1.7121951219512195,0.6517857142857143,0.33870967741935487,0.41595441595441607,0.5150709219858156
"frozenset({'text_long', 'INTENTION=ATK'})","frozenset({'HATE=OAG', 'mépris / haine=1', 'ROLE=bully_support'})",0.21951219512195122,0.2865853658536585,0.12804878048780488,0.5833333333333334,2.035460992907802,1.0,0.06513979773944081,1.7121951219512195,0.6517857142857143,0.33870967741935487,0.41595441595441607,0.5150709219858156
"frozenset({'domain=Homophobie', 'HATE=OAG', 'mépris / haine=1'})","frozenset({'SENTIMENT=NEG', 'ROLE=bully_support'})",0.13414634146341464,0.3353658536585366,0.09146341463414634,0.6818181818181818,2.0330578512396693,1.0,0.046475312314098745,2.0888501742160273,0.5868544600938967,0.24193548387096772,0.5212677231025854,0.47727272727272724
frozenset({'ROLE=bully'}),"frozenset({'SENTIMENT=NEG', 'TARGET=victim'})",0.17682926829268292,0.3902439024390244,0.1402439024390244,0.7931034482758622,2.032327586206897,1.0,0.07123735871505057,2.9471544715447173,0.6170692431561996,0.32857142857142857,0.6606896551724141,0.5762392241379312
frozenset({'ROLE=bully'}),frozenset({'TARGET=victim'}),0.17682926829268292,0.3902439024390244,0.1402439024390244,0.7931034482758622,2.032327586206897,1.0,0.07123735871505057,2.9471544715447173,0.6170692431561996,0.32857142857142857,0.6606896551724141,0.5762392241379312
"frozenset({'SENTIMENT=NEG', 'CONTEXT=DFN'})","frozenset({'HATE=OAG', 'ROLE=bully_support'})",0.23170731707317074,0.31097560975609756,0.14634146341463414,0.631578947368421,2.0309597523219813,1.0,0.07428613920285543,1.870209059233449,0.6607142857142856,0.3692307692307692,0.4653004191895668,0.5510835913312693
"frozenset({'ROLE=bully_support', 'mépris / haine=1', 'insulte=1'})",frozenset({'TARGET=victim'}),0.14634146341463414,0.3902439024390244,0.11585365853658537,0.7916666666666666,2.028645833333333,1.0,0.05874479476502083,2.9268292682926824,0.5939849624060151,0.2753623188405797,0.6583333333333332,0.5442708333333333
"frozenset({'ROLE=bully_support', 'insulte=1'})",frozenset({'TARGET=victim'}),0.14634146341463414,0.3902439024390244,0.11585365853658537,0.7916666666666666,2.028645833333333,1.0,0.05874479476502083,2.9268292682926824,0.5939849624060151,0.2753623188405797,0.6583333333333332,0.5442708333333333
"frozenset({'ROLE=bully_support', 'insulte=1'})","frozenset({'SENTIMENT=NEG', 'TARGET=victim'})",0.14634146341463414,0.3902439024390244,0.11585365853658537,0.7916666666666666,2.028645833333333,1.0,0.05874479476502083,2.9268292682926824,0.5939849624060151,0.2753623188405797,0.6583333333333332,0.5442708333333333
"frozenset({'ROLE=bully_support', 'mépris / haine=1', 'insulte=1'})","frozenset({'SENTIMENT=NEG', 'TARGET=victim'})",0.14634146341463414,0.3902439024390244,0.11585365853658537,0.7916666666666666,2.028645833333333,1.0,0.05874479476502083,2.9268292682926824,0.5939849624060151,0.2753623188405797,0.6583333333333332,0.5442708333333333
"frozenset({'SENTIMENT=NEG', 'HATE=OAG', 'ROLE=bully_support'})",frozenset({'INTENTION=ATK'}),0.31097560975609756,0.39634146341463417,0.25,0.803921568627451,2.0283559577677224,1.0,0.1267474717430101,3.0786585365853663,0.7358083315346428,0.5466666666666667,0.6751832045949694,0.7173453996983409
"frozenset({'SENTIMENT=NEG', 'INTENTION=ATK'})","frozenset({'HATE=OAG', 'ROLE=bully_support'})",0.39634146341463417,0.31097560975609756,0.25,0.6307692307692307,2.0283559577677224,1.0,0.1267474717430101,1.8661077235772354,0.8398620349839861,0.5466666666666667,0.46412525527569776,0.7173453996983409
frozenset({'INTENTION=ATK'}),"frozenset({'HATE=OAG', 'ROLE=bully_support'})",0.39634146341463417,0.31097560975609756,0.25,0.6307692307692307,2.0283559577677224,1.0,0.1267474717430101,1.8661077235772354,0.8398620349839861,0.5466666666666667,0.46412525527569776,0.7173453996983409
"frozenset({'HATE=OAG', 'ROLE=bully_support'})",frozenset({'INTENTION=ATK'}),0.31097560975609756,0.39634146341463417,0.25,0.803921568627451,2.0283559577677224,1.0,0.1267474717430101,3.0786585365853663,0.7358083315346428,0.5466666666666667,0.6751832045949694,0.7173453996983409
"frozenset({'HATE=OAG', 'ROLE=bully_support'})","frozenset({'SENTIMENT=NEG', 'INTENTION=ATK'})",0.31097560975609756,0.39634146341463417,0.25,0.803921568627451,2.0283559577677224,1.0,0.1267474717430101,3.0786585365853663,0.7358083315346428,0.5466666666666667,0.6751832045949694,0.7173453996983409
frozenset({'INTENTION=ATK'}),"frozenset({'SENTIMENT=NEG', 'HATE=OAG', 'ROLE=bully_support'})",0.39634146341463417,0.31097560975609756,0.25,0.6307692307692307,2.0283559577677224,1.0,0.1267474717430101,1.8661077235772354,0.8398620349839861,0.5466666666666667,0.46412525527569776,0.7173453996983409
"frozenset({'ROLE=bully_support', 'text_long'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG', 'INTENTION=ATK'})",0.18902439024390244,0.36585365853658536,0.1402439024390244,0.7419354838709679,2.027956989247312,1.0,0.07108863771564547,2.457317073170733,0.6250408630271331,0.3382352941176471,0.5930521091811416,0.5626344086021506
"frozenset({'ROLE=bully_support', 'text_long'})","frozenset({'HATE=OAG', 'INTENTION=ATK'})",0.18902439024390244,0.36585365853658536,0.1402439024390244,0.7419354838709679,2.027956989247312,1.0,0.07108863771564547,2.457317073170733,0.6250408630271331,0.3382352941176471,0.5930521091811416,0.5626344086021506
"frozenset({'domain=Racisme', 'HATE=OAG', 'mépris / haine=1'})","frozenset({'ROLE=bully_support', 'INTENTION=ATK'})",0.16463414634146342,0.25609756097560976,0.08536585365853659,0.5185185185185186,2.0246913580246915,1.0,0.0432034503271862,1.5450281425891184,0.6058394160583941,0.2545454545454546,0.3527625986642381,0.425925925925926
"frozenset({'SENTIMENT=NEG', 'domain=Racisme', 'HATE=OAG', 'mépris / haine=1'})","frozenset({'ROLE=bully_support', 'INTENTION=ATK'})",0.16463414634146342,0.25609756097560976,0.08536585365853659,0.5185185185185186,2.0246913580246915,1.0,0.0432034503271862,1.5450281425891184,0.6058394160583941,0.2545454545454546,0.3527625986642381,0.425925925925926
"frozenset({'TARGET=victim', 'insulte=1'})","frozenset({'ROLE=bully_support', 'INTENTION=ATK'})",0.16463414634146342,0.25609756097560976,0.08536585365853659,0.5185185185185186,2.0246913580246915,1.0,0.0432034503271862,1.5450281425891184,0.6058394160583941,0.2545454545454546,0.3527625986642381,0.425925925925926
"frozenset({'HATE=OAG', 'TARGET=victim', 'insulte=1'})","frozenset({'ROLE=bully_support', 'INTENTION=ATK'})",0.16463414634146342,0.25609756097560976,0.08536585365853659,0.5185185185185186,2.0246913580246915,1.0,0.0432034503271862,1.5450281425891184,0.6058394160583941,0.2545454545454546,0.3527625986642381,0.425925925925926
"frozenset({'SENTIMENT=NEG', 'HATE=OAG', 'TARGET=victim', 'insulte=1'})","frozenset({'ROLE=bully_support', 'INTENTION=ATK'})",0.16463414634146342,0.25609756097560976,0.08536585365853659,0.5185185185185186,2.0246913580246915,1.0,0.0432034503271862,1.5450281425891184,0.6058394160583941,0.2545454545454546,0.3527625986642381,0.425925925925926
"frozenset({'SENTIMENT=NEG', 'TARGET=victim', 'mépris / haine=1', 'insulte=1'})","frozenset({'ROLE=bully_support', 'INTENTION=ATK'})",0.16463414634146342,0.25609756097560976,0.08536585365853659,0.5185185185185186,2.0246913580246915,1.0,0.0432034503271862,1.5450281425891184,0.6058394160583941,0.2545454545454546,0.3527625986642381,0.425925925925926
"frozenset({'HATE=OAG', 'TARGET=victim', 'insulte=1'})","frozenset({'SENTIMENT=NEG', 'ROLE=bully_support', 'INTENTION=ATK'})",0.16463414634146342,0.25609756097560976,0.08536585365853659,0.5185185185185186,2.0246913580246915,1.0,0.0432034503271862,1.5450281425891184,0.6058394160583941,0.2545454545454546,0.3527625986642381,0.425925925925926
"frozenset({'domain=Racisme', 'HATE=OAG', 'mépris / haine=1'})","frozenset({'SENTIMENT=NEG', 'ROLE=bully_support', 'INTENTION=ATK'})",0.16463414634146342,0.25609756097560976,0.08536585365853659,0.5185185185185186,2.0246913580246915,1.0,0.0432034503271862,1.5450281425891184,0.6058394160583941,0.2545454545454546,0.3527625986642381,0.425925925925926
"frozenset({'TARGET=victim', 'insulte=1'})","frozenset({'SENTIMENT=NEG', 'ROLE=bully_support', 'INTENTION=ATK'})",0.16463414634146342,0.25609756097560976,0.08536585365853659,0.5185185185185186,2.0246913580246915,1.0,0.0432034503271862,1.5450281425891184,0.6058394160583941,0.2545454545454546,0.3527625986642381,0.425925925925926
"frozenset({'TARGET=victim', 'mépris / haine=1', 'insulte=1'})","frozenset({'ROLE=bully_support', 'INTENTION=ATK'})",0.16463414634146342,0.25609756097560976,0.08536585365853659,0.5185185185185186,2.0246913580246915,1.0,0.0432034503271862,1.5450281425891184,0.6058394160583941,0.2545454545454546,0.3527625986642381,0.425925925925926
"frozenset({'ROLE=bully', 'mépris / haine=1'})","frozenset({'HATE=OAG', 'TARGET=victim'})",0.16463414634146342,0.36585365853658536,0.12195121951219512,0.7407407407407407,2.0246913580246915,1.0,0.061719214753123135,2.4459930313588845,0.6058394160583941,0.29850746268656714,0.5911680911680911,0.537037037037037
"frozenset({'SENTIMENT=NEG', 'ROLE=bully', 'mépris / haine=1'})","frozenset({'HATE=OAG', 'TARGET=victim'})",0.16463414634146342,0.36585365853658536,0.12195121951219512,0.7407407407407407,2.0246913580246915,1.0,0.061719214753123135,2.4459930313588845,0.6058394160583941,0.29850746268656714,0.5911680911680911,0.537037037037037
"frozenset({'ROLE=bully', 'mépris / haine=1'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG', 'TARGET=victim'})",0.16463414634146342,0.36585365853658536,0.12195121951219512,0.7407407407407407,2.0246913580246915,1.0,0.061719214753123135,2.4459930313588845,0.6058394160583941,0.29850746268656714,0.5911680911680911,0.537037037037037
"frozenset({'SENTIMENT=NEG', 'TARGET=victim', 'insulte=1'})","frozenset({'ROLE=bully_support', 'INTENTION=ATK'})",0.16463414634146342,0.25609756097560976,0.08536585365853659,0.5185185185185186,2.0246913580246915,1.0,0.0432034503271862,1.5450281425891184,0.6058394160583941,0.2545454545454546,0.3527625986642381,0.425925925925926
"frozenset({'HATE=OAG', 'TARGET=victim', 'mépris / haine=1', 'insulte=1'})","frozenset({'SENTIMENT=NEG', 'ROLE=bully_support', 'INTENTION=ATK'})",0.16463414634146342,0.25609756097560976,0.08536585365853659,0.5185185185185186,2.0246913580246915,1.0,0.0432034503271862,1.5450281425891184,0.6058394160583941,0.2545454545454546,0.3527625986642381,0.425925925925926
"frozenset({'TARGET=victim', 'mépris / haine=1', 'insulte=1'})","frozenset({'SENTIMENT=NEG', 'ROLE=bully_support', 'INTENTION=ATK'})",0.16463414634146342,0.25609756097560976,0.08536585365853659,0.5185185185185186,2.0246913580246915,1.0,0.0432034503271862,1.5450281425891184,0.6058394160583941,0.2545454545454546,0.3527625986642381,0.425925925925926
"frozenset({'HATE=OAG', 'TARGET=victim', 'mépris / haine=1', 'insulte=1'})","frozenset({'ROLE=bully_support', 'INTENTION=ATK'})",0.16463414634146342,0.25609756097560976,0.08536585365853659,0.5185185185185186,2.0246913580246915,1.0,0.0432034503271862,1.5450281425891184,0.6058394160583941,0.2545454545454546,0.3527625986642381,0.425925925925926
"frozenset({'SENTIMENT=NEG', 'HATE=OAG', 'TARGET=victim', 'insulte=1', 'mépris / haine=1'})","frozenset({'ROLE=bully_support', 'INTENTION=ATK'})",0.16463414634146342,0.25609756097560976,0.08536585365853659,0.5185185185185186,2.0246913580246915,1.0,0.0432034503271862,1.5450281425891184,0.6058394160583941,0.2545454545454546,0.3527625986642381,0.425925925925926
"frozenset({'SENTIMENT=NEG', 'VERBAL_ABUSE=OTH', 'mépris / haine=1', 'INTENTION=ATK'})","frozenset({'HATE=OAG', 'ROLE=bully_support'})",0.16463414634146342,0.31097560975609756,0.10365853658536585,0.6296296296296295,2.024691358024691,1.0,0.05246133254015466,1.860365853658536,0.6058394160583942,0.2786885245901639,0.4624713208784004,0.4814814814814814
"frozenset({'VERBAL_ABUSE=OTH', 'mépris / haine=1', 'INTENTION=ATK'})","frozenset({'HATE=OAG', 'ROLE=bully_support'})",0.16463414634146342,0.31097560975609756,0.10365853658536585,0.6296296296296295,2.024691358024691,1.0,0.05246133254015466,1.860365853658536,0.6058394160583942,0.2786885245901639,0.4624713208784004,0.4814814814814814
"frozenset({'VERBAL_ABUSE=OTH', 'mépris / haine=1', 'INTENTION=ATK'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG', 'ROLE=bully_support'})",0.16463414634146342,0.31097560975609756,0.10365853658536585,0.6296296296296295,2.024691358024691,1.0,0.05246133254015466,1.860365853658536,0.6058394160583942,0.2786885245901639,0.4624713208784004,0.4814814814814814
"frozenset({'HATE=OAG', 'VERBAL_ABUSE=DNG', 'INTENTION=ATK'})","frozenset({'SENTIMENT=NEG', 'TARGET=victim'})",0.11585365853658537,0.3902439024390244,0.09146341463414634,0.7894736842105263,2.0230263157894735,1.0,0.04625223081499107,2.8963414634146343,0.5719540229885057,0.2205882352941176,0.6547368421052632,0.5119243421052632
"frozenset({'SENTIMENT=NEG', 'HATE=OAG', 'VERBAL_ABUSE=DNG', 'INTENTION=ATK'})",frozenset({'TARGET=victim'}),0.11585365853658537,0.3902439024390244,0.09146341463414634,0.7894736842105263,2.0230263157894735,1.0,0.04625223081499107,2.8963414634146343,0.5719540229885057,0.2205882352941176,0.6547368421052632,0.5119243421052632
"frozenset({'HATE=OAG', 'mépris / haine=1', 'VERBAL_ABUSE=DNG', 'INTENTION=ATK'})",frozenset({'TARGET=victim'}),0.11585365853658537,0.3902439024390244,0.09146341463414634,0.7894736842105263,2.0230263157894735,1.0,0.04625223081499107,2.8963414634146343,0.5719540229885057,0.2205882352941176,0.6547368421052632,0.5119243421052632
"frozenset({'SENTIMENT=NEG', 'HATE=OAG', 'INTENTION=ATK', 'VERBAL_ABUSE=DNG', 'mépris / haine=1'})",frozenset({'TARGET=victim'}),0.11585365853658537,0.3902439024390244,0.09146341463414634,0.7894736842105263,2.0230263157894735,1.0,0.04625223081499107,2.8963414634146343,0.5719540229885057,0.2205882352941176,0.6547368421052632,0.5119243421052632
"frozenset({'HATE=OAG', 'mépris / haine=1', 'VERBAL_ABUSE=DNG', 'INTENTION=ATK'})","frozenset({'SENTIMENT=NEG', 'TARGET=victim'})",0.11585365853658537,0.3902439024390244,0.09146341463414634,0.7894736842105263,2.0230263157894735,1.0,0.04625223081499107,2.8963414634146343,0.5719540229885057,0.2205882352941176,0.6547368421052632,0.5119243421052632
"frozenset({'HATE=OAG', 'VERBAL_ABUSE=DNG', 'INTENTION=ATK'})",frozenset({'TARGET=victim'}),0.11585365853658537,0.3902439024390244,0.09146341463414634,0.7894736842105263,2.0230263157894735,1.0,0.04625223081499107,2.8963414634146343,0.5719540229885057,0.2205882352941176,0.6547368421052632,0.5119243421052632
"frozenset({'SENTIMENT=NEG', 'CONTEXT=DFN', 'mépris / haine=1'})","frozenset({'HATE=OAG', 'ROLE=bully_support'})",0.21341463414634146,0.31097560975609756,0.13414634146341464,0.6285714285714287,2.021288515406163,1.0,0.06777959547888163,1.855065666041276,0.642353770260747,0.34375,0.460935524652339,0.5299719887955183
"frozenset({'ROLE=bully', 'INTENTION=ATK'})","frozenset({'HATE=OAG', 'TARGET=victim'})",0.1402439024390244,0.36585365853658536,0.10365853658536585,0.7391304347826085,2.0202898550724635,1.0,0.05234979179060082,2.430894308943088,0.587400917813934,0.25757575757575757,0.5886287625418057,0.5112318840579709
"frozenset({'SENTIMENT=NEG', 'ROLE=bully', 'INTENTION=ATK'})","frozenset({'HATE=OAG', 'TARGET=victim'})",0.1402439024390244,0.36585365853658536,0.10365853658536585,0.7391304347826085,2.0202898550724635,1.0,0.05234979179060082,2.430894308943088,0.587400917813934,0.25757575757575757,0.5886287625418057,0.5112318840579709
"frozenset({'ROLE=bully', 'TARGET=victim'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG', 'INTENTION=ATK'})",0.1402439024390244,0.36585365853658536,0.10365853658536585,0.7391304347826085,2.0202898550724635,1.0,0.05234979179060082,2.430894308943088,0.587400917813934,0.25757575757575757,0.5886287625418057,0.5112318840579709
"frozenset({'ROLE=bully', 'INTENTION=ATK'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG', 'TARGET=victim'})",0.1402439024390244,0.36585365853658536,0.10365853658536585,0.7391304347826085,2.0202898550724635,1.0,0.05234979179060082,2.430894308943088,0.587400917813934,0.25757575757575757,0.5886287625418057,0.5112318840579709
"frozenset({'SENTIMENT=NEG', 'ROLE=bully', 'TARGET=victim'})","frozenset({'HATE=OAG', 'INTENTION=ATK'})",0.1402439024390244,0.36585365853658536,0.10365853658536585,0.7391304347826085,2.0202898550724635,1.0,0.05234979179060082,2.430894308943088,0.587400917813934,0.25757575757575757,0.5886287625418057,0.5112318840579709
"frozenset({'ROLE=bully', 'TARGET=victim'})","frozenset({'HATE=OAG', 'INTENTION=ATK'})",0.1402439024390244,0.36585365853658536,0.10365853658536585,0.7391304347826085,2.0202898550724635,1.0,0.05234979179060082,2.430894308943088,0.587400917813934,0.25757575757575757,0.5886287625418057,0.5112318840579709
"frozenset({'SENTIMENT=NEG', 'CONTEXT=DFN'})","frozenset({'HATE=OAG', 'mépris / haine=1', 'ROLE=bully_support'})",0.23170731707317074,0.2865853658536585,0.13414634146341464,0.5789473684210527,2.0201567749160136,1.0,0.06774241522903035,1.694359756097561,0.6572871572871574,0.34920634920634924,0.40980656770130464,0.5235162374020157
"frozenset({'HATE=OAG', 'text_long', 'mépris / haine=1', 'INTENTION=ATK'})","frozenset({'SENTIMENT=NEG', 'ROLE=bully_support'})",0.18902439024390244,0.3353658536585366,0.12804878048780488,0.6774193548387097,2.019941348973607,1.0,0.06465645449137418,2.0603658536585368,0.6226279985678481,0.3230769230769231,0.514649304527967,0.5296187683284458
"frozenset({'CONTEXT=DFN', 'HATE=OAG', 'mépris / haine=1', 'INTENTION=ATK'})","frozenset({'SENTIMENT=NEG', 'ROLE=bully_support'})",0.18902439024390244,0.3353658536585366,0.12804878048780488,0.6774193548387097,2.019941348973607,1.0,0.06465645449137418,2.0603658536585368,0.6226279985678481,0.3230769230769231,0.514649304527967,0.5296187683284458
"frozenset({'SENTIMENT=NEG', 'HATE=OAG', 'text_long', 'TARGET=victim', 'mépris / haine=1'})","frozenset({'ROLE=bully_support', 'INTENTION=ATK'})",0.17682926829268292,0.25609756097560976,0.09146341463414634,0.5172413793103449,2.019704433497537,1.0,0.04617787031528852,1.5409407665505228,0.6133333333333333,0.26785714285714285,0.35104578858111934,0.437192118226601
"frozenset({'TARGET=victim', 'HATE=OAG', 'text_long', 'mépris / haine=1'})","frozenset({'ROLE=bully_support', 'INTENTION=ATK'})",0.17682926829268292,0.25609756097560976,0.09146341463414634,0.5172413793103449,2.019704433497537,1.0,0.04617787031528852,1.5409407665505228,0.6133333333333333,0.26785714285714285,0.35104578858111934,0.437192118226601
"frozenset({'SENTIMENT=NEG', 'domain=Religion'})","frozenset({'HATE=OAG', 'INTENTION=DFN'})",0.17682926829268292,0.25609756097560976,0.09146341463414634,0.5172413793103449,2.019704433497537,1.0,0.04617787031528852,1.5409407665505228,0.6133333333333333,0.26785714285714285,0.35104578858111934,0.437192118226601
"frozenset({'domain=Racisme', 'HATE=OAG'})","frozenset({'ROLE=bully_support', 'INTENTION=ATK'})",0.17682926829268292,0.25609756097560976,0.09146341463414634,0.5172413793103449,2.019704433497537,1.0,0.04617787031528852,1.5409407665505228,0.6133333333333333,0.26785714285714285,0.35104578858111934,0.437192118226601
"frozenset({'SENTIMENT=NEG', 'domain=Racisme', 'HATE=OAG'})","frozenset({'ROLE=bully_support', 'INTENTION=ATK'})",0.17682926829268292,0.25609756097560976,0.09146341463414634,0.5172413793103449,2.019704433497537,1.0,0.04617787031528852,1.5409407665505228,0.6133333333333333,0.26785714285714285,0.35104578858111934,0.437192118226601
"frozenset({'domain=Racisme', 'HATE=OAG'})","frozenset({'SENTIMENT=NEG', 'ROLE=bully_support', 'INTENTION=ATK'})",0.17682926829268292,0.25609756097560976,0.09146341463414634,0.5172413793103449,2.019704433497537,1.0,0.04617787031528852,1.5409407665505228,0.6133333333333333,0.26785714285714285,0.35104578858111934,0.437192118226601
"frozenset({'TARGET=victim', 'HATE=OAG', 'text_long', 'mépris / haine=1'})","frozenset({'SENTIMENT=NEG', 'ROLE=bully_support', 'INTENTION=ATK'})",0.17682926829268292,0.25609756097560976,0.09146341463414634,0.5172413793103449,2.019704433497537,1.0,0.04617787031528852,1.5409407665505228,0.6133333333333333,0.26785714285714285,0.35104578858111934,0.437192118226601
"frozenset({'SENTIMENT=NEG', 'HATE=OAG', 'text_long', 'INTENTION=ATK'})",frozenset({'TARGET=victim'}),0.20121951219512196,0.3902439024390244,0.15853658536585366,0.7878787878787878,2.0189393939393936,1.0,0.0800118976799524,2.8745644599303133,0.6318261890780973,0.3661971830985915,0.6521212121212121,0.5970643939393939
"frozenset({'HATE=OAG', 'text_long', 'INTENTION=ATK'})","frozenset({'SENTIMENT=NEG', 'TARGET=victim'})",0.20121951219512196,0.3902439024390244,0.15853658536585366,0.7878787878787878,2.0189393939393936,1.0,0.0800118976799524,2.8745644599303133,0.6318261890780973,0.3661971830985915,0.6521212121212121,0.5970643939393939
"frozenset({'HATE=OAG', 'text_long', 'INTENTION=ATK'})",frozenset({'TARGET=victim'}),0.20121951219512196,0.3902439024390244,0.15853658536585366,0.7878787878787878,2.0189393939393936,1.0,0.0800118976799524,2.8745644599303133,0.6318261890780973,0.3661971830985915,0.6521212121212121,0.5970643939393939
